x,y,z,a,b,c,d,Is_Falling
13.41728635,15.49163408,12.56913666,0,0,1,0,0
13.40935005,15.52292318,12.54321568,1,0,0,0,0
13.33940989,15.66331618,12.80287725,0,0,0,1,0
13.35685703,15.60085595,12.76140383,0,0,1,0,0
13.41428301,15.49281763,12.61838846,1,0,0,0,0
13.44211763,15.60159565,12.60835572,0,1,0,0,0
13.44523246,15.58166486,12.6240493,0,0,0,1,0
13.44505596,15.64163667,12.64240925,0,0,1,0,0
13.47577737,15.71801012,12.57519606,1,0,0,0,0
13.42468563,15.87141804,12.80291525,0,0,0,1,0
13.44506984,15.84372293,12.69660935,0,0,1,0,0
13.48397961,15.75293866,12.48292448,1,0,0,0,0
13.53438585,15.83334655,12.49922096,0,1,0,0,0
13.53923233,15.83593496,12.50239451,0,0,0,1,0
13.5776464,15.82306229,12.52556865,0,0,1,0,0
13.59421444,15.79157645,12.604648,1,0,0,0,0
13.52419856,15.96620971,12.82115816,0,0,0,1,0
13.55689892,15.8986591,12.7476457,0,0,1,0,0
13.61767704,15.7238414,12.57541684,1,0,0,0,0
13.62498346,15.71978892,12.59996134,0,1,0,0,0
13.6437281,15.75418071,12.62098543,0,0,0,1,0
13.6228089,15.77596053,12.57644107,0,0,1,0,0
13.66979987,15.76218299,12.58930537,1,0,0,0,0
13.62214145,15.90125688,12.82476871,0,0,0,1,0
13.65415481,15.86218985,12.76281377,0,0,1,0,0
13.72132226,15.692447,12.60886993,1,0,0,0,0
13.73043622,15.72686339,12.55340849,0,1,0,0,0
13.73430807,15.72589254,12.55087369,0,0,0,1,0
13.73780352,15.68787746,12.55547363,0,0,1,0,0
13.76206692,15.68053545,12.51685002,1,0,0,0,0
13.66530715,15.81475645,12.70845631,0,0,0,1,0
13.6939788,15.82018918,12.62332615,0,0,1,0,0
13.72820062,15.65166204,12.44665905,1,0,0,0,0
13.69288103,15.69878981,12.44279146,0,1,0,0,0
13.66896313,15.73640275,12.39292755,0,0,0,1,0
13.68599659,15.70854422,12.39051949,0,0,1,0,0
13.70730327,15.68251455,12.39271791,1,0,0,0,0
13.58867131,15.85648859,12.56579496,0,0,0,1,0
13.62337849,15.78184803,12.50958181,0,0,1,0,0
13.67720507,15.61741514,12.29538075,1,0,0,0,0
13.63928403,15.62010961,12.28120805,0,1,0,0,0
13.6630268,15.59749145,12.33536403,0,0,0,1,0
13.67010439,15.62730135,12.29594075,0,0,1,0,0
13.65434862,15.63516351,12.27155845,1,0,0,0,0
13.62456849,15.81141153,12.56394585,0,0,0,1,0
13.64447319,15.77522798,12.46395673,0,0,1,0,0
13.70474622,15.61288894,12.29458273,1,0,0,0,0
13.64293797,15.67063458,12.2497651,0,1,0,0,0
13.68909424,15.6719721,12.25514159,0,0,0,1,0
13.70272186,15.68933345,12.25902122,0,0,1,0,0
13.68344533,15.69782672,12.22007546,1,0,0,0,0
13.60561383,15.86444194,12.50569298,0,0,0,1,0
13.64229183,15.82716144,12.43917765,0,0,1,0,0
13.68657143,15.71210431,12.22512416,1,0,0,0,0
13.6167459,15.74505252,12.20162442,0,1,0,0,0
13.62392702,15.76813907,12.20973363,0,0,0,1,0
13.61695013,15.76102997,12.17817867,0,0,1,0,0
13.64542618,15.74368479,12.14279689,1,0,0,0,0
13.56108421,15.82073711,12.40157056,0,0,0,1,0
13.61514655,15.74198952,12.37222569,0,0,1,0,0
13.67095581,15.59494248,12.19947419,1,0,0,0,0
13.6271476,15.64657379,12.20938824,0,1,0,0,0
13.619823,15.53176044,12.25423064,0,0,0,1,0
13.61125323,15.55905452,12.22404503,0,0,1,0,0
13.63549449,15.53851884,12.23137309,1,0,0,0,0
13.64479722,15.66487285,12.42565647,0,0,1,0,0
13.69068245,15.49557495,12.12259452,1,0,0,0,0
13.68911242,15.37453095,11.94537349,0,1,0,0,0
13.61724902,15.57073865,12.19182256,0,0,0,1,0
13.61933214,15.52089685,12.10232827,0,0,1,0,0
13.57629487,15.53142267,12.16466634,0,0,0,1,0
13.52680131,15.68468592,12.35643036,0,0,1,0,0
13.56819257,15.67251889,12.34275332,1,0,0,0,0
13.54686016,15.49533955,12.07484305,0,1,0,0,0
13.51792519,15.44176861,12.13514083,0,0,0,1,0
13.46204914,15.63106359,12.36344544,0,0,1,0,0
13.53107595,15.44546404,12.07958748,1,0,0,0,0
13.50568076,15.40441578,12.14058795,0,0,0,1,0
13.45892238,15.56731463,12.37717308,0,0,1,0,0
13.50603222,15.56609733,12.38959623,1,0,0,0,0
13.53541531,15.40430951,12.1337986,0,1,0,0,0
13.50252393,15.38080165,12.24540863,0,0,0,1,0
13.4350493,15.56438463,12.42930384,0,0,1,0,0
13.54798223,15.44803038,12.17545354,1,0,0,0,0
13.49826434,15.44726642,12.25309865,0,0,0,1,0
13.4345697,15.60713534,12.43466899,0,0,1,0,0
13.46549826,15.57153795,12.42851237,1,0,0,0,0
13.55351176,15.53361344,12.22507452,0,1,0,0,0
13.50839242,15.53893774,12.30841283,0,0,0,1,0
13.45480735,15.7080685,12.5004381,0,0,1,0,0
13.48001219,15.56218232,12.30846352,1,0,0,0,0
13.40050228,15.72864823,12.58797227,0,0,0,1,0
13.39489482,15.84942702,12.81688483,0,0,1,0,0
13.46690613,15.66151245,12.56936071,1,0,0,0,0
13.48552817,15.54884735,12.38902052,0,1,0,0,0
13.47278662,15.52265336,12.38059557,0,0,0,1,0
13.4688855,15.52863417,12.37938945,0,0,1,0,0
13.4641122,15.5282593,12.39210238,1,0,0,0,0
13.41337514,15.64033323,12.6446918,0,0,0,1,0
13.43667821,15.67217508,12.55136383,0,0,1,0,0
13.49210005,15.5126778,12.3248471,1,0,0,0,0
13.45557662,15.54538605,12.31854617,0,1,0,0,0
13.42483828,15.58482339,12.31105731,0,0,0,1,0
13.4265538,15.59864216,12.27103647,0,0,1,0,0
13.42093779,15.57014411,12.26650978,1,0,0,0,0
13.37100815,15.68202174,12.50503421,0,0,0,1,0
13.41185156,15.67184006,12.44440513,0,0,1,0,0
13.47252018,15.50249068,12.26874637,1,0,0,0,0
13.44218422,15.52568634,12.27715764,0,1,0,0,0
13.44233208,15.53606254,12.24677468,0,0,0,1,0
13.44442187,15.53474983,12.25533206,0,0,1,0,0
13.44079286,15.54311047,12.24999751,1,0,0,0,0
13.37379696,15.61230838,12.42680843,0,0,0,1,0
13.41957161,15.59608081,12.37195086,0,0,1,0,0
13.45046669,15.46817807,12.18187346,1,0,0,0,0
13.41105459,15.49365169,12.20097639,0,1,0,0,0
13.39961455,15.46520549,12.16413365,0,0,0,1,0
13.39951035,15.47244495,12.16162989,0,0,1,0,0
13.39528303,15.46401766,12.17283431,1,0,0,0,0
13.32687354,15.579998,12.39856583,0,0,0,1,0
13.38124994,15.5713733,12.36687903,0,0,1,0,0
13.42828353,15.43134845,12.17440235,1,0,0,0,0
13.3932685,15.42497295,12.15526998,0,1,0,0,0
13.39627888,15.42330741,12.15860137,0,0,0,1,0
13.38419119,15.41808416,12.19105531,0,0,1,0,0
13.37811843,15.42469226,12.19200579,1,0,0,0,0
13.32579616,15.55995375,12.45247475,0,0,0,1,0
13.37945062,15.56593635,12.38416688,0,0,1,0,0
13.42157363,15.40703212,12.19969793,1,0,0,0,0
13.3784777,15.44467983,12.18383399,0,1,0,0,0
13.38415729,15.46485655,12.1953312,0,0,0,1,0
13.38612236,15.45300472,12.17640346,0,0,1,0,0
13.38048813,15.48242928,12.15763414,1,0,0,0,0
13.32979636,15.64304463,12.40444994,0,0,0,1,0
13.38026697,15.61844069,12.38093971,0,0,1,0,0
13.42137607,15.47296292,12.18096457,1,0,0,0,0
13.40151732,15.55231308,12.23693266,0,1,0,0,0
13.41735523,15.59705335,12.25327563,0,0,0,1,0
13.42766753,15.58477856,12.26438251,0,0,1,0,0
13.42809497,15.56746845,12.26253951,1,0,0,0,0
13.41105222,15.72426719,12.48413423,0,0,0,1,0
13.50550942,15.5895849,12.2361003,1,0,0,0,0
13.51479468,15.46276597,12.02468267,0,1,0,0,0
13.46207707,15.62380092,12.26707938,0,0,0,1,0
13.49144436,15.6483944,12.20024359,0,0,1,0,0
13.54411593,15.51958192,11.9821999,1,0,0,0,0
13.47280722,15.70390506,12.20340695,0,0,0,1,0
13.46787697,15.82408526,12.41295098,0,0,1,0,0
13.57790072,15.6548851,12.19209097,1,0,0,0,0
13.61967526,15.56804032,11.95882883,0,1,0,0,0
13.56800793,15.69903682,12.22535783,0,0,0,1,0
13.6220051,15.67559005,12.17293382,0,0,1,0,0
13.69073303,15.48894447,12.03716146,1,0,0,0,0
13.61885045,15.67111646,12.3010061,0,0,0,1,0
13.61888155,15.82058997,12.49944502,0,0,1,0,0
13.72762223,15.64468308,12.27233761,1,0,0,0,0
13.80249798,15.45415112,12.04806806,0,1,0,0,0
13.73068078,15.61923066,12.28764781,0,0,0,1,0
13.7210506,15.59534487,12.18348011,0,0,1,0,0
13.78717332,15.45837893,12.01736183,1,0,0,0,0
13.71875525,15.61681934,12.26816682,0,0,0,1,0
13.6631933,15.69656247,12.36931414,0,0,1,0,0
13.75706574,15.54960099,12.13282962,1,0,0,0,0
13.7703755,15.43150082,11.9436832,0,1,0,0,0
13.7195982,15.57393597,12.20455874,0,0,0,1,0
13.73725236,15.51109546,12.16927945,0,0,1,0,0
13.75954219,15.5353213,12.19595951,1,0,0,0,0
13.71033025,15.68790215,12.468713,0,0,0,1,0
13.71724222,15.64563631,12.42736382,0,0,1,0,0
13.78304253,15.44677315,12.28775165,1,0,0,0,0
13.74864087,15.49206913,12.24702389,0,1,0,0,0
13.75150569,15.46974783,12.27245897,0,0,0,1,0
13.74629686,15.44674058,12.27449901,0,0,1,0,0
13.73377472,15.46519894,12.2735656,1,0,0,0,0
13.68818182,15.57262166,12.54745092,0,0,0,1,0
13.6776454,15.5493417,12.48066427,0,0,1,0,0
13.71665674,15.41414344,12.31871507,1,0,0,0,0
13.66615406,15.51073306,12.2491407,0,1,0,0,0
13.68859813,15.48179672,12.21393889,0,0,0,1,0
13.69545134,15.36296723,12.22524381,0,0,1,0,0
13.66998046,15.36271093,12.23563116,1,0,0,0,0
13.58694846,15.57702086,12.51211305,0,0,0,1,0
13.61805053,15.46106401,12.49548683,0,0,1,0,0
13.6975747,15.30103537,12.38242014,1,0,0,0,0
13.65904983,15.33460794,12.29704293,0,1,0,0,0
13.65490157,15.3749157,12.31177038,0,0,0,1,0
13.70010602,15.29076229,12.34360718,0,0,1,0,0
13.67333727,15.2788209,12.37156065,1,0,0,0,0
13.61475698,15.48380126,12.60842753,0,0,0,1,0
13.60655665,15.51082798,12.52070913,0,0,1,0,0
13.66232266,15.44214926,12.31045919,1,0,0,0,0
13.62748214,15.50441923,12.30289837,0,1,0,0,0
13.63309443,15.52286712,12.29322977,0,0,0,1,0
13.64427208,15.53327804,12.26461838,0,0,1,0,0
13.64257725,15.57681588,12.25055904,1,0,0,0,0
13.59455923,15.72073465,12.57872325,0,0,0,1,0
13.60131716,15.66929604,12.53912187,0,0,1,0,0
13.63200255,15.61380754,12.35880121,1,0,0,0,0
13.6190679,15.745561,12.32860844,0,1,0,0,0
13.59768749,15.78927827,12.34614941,0,0,0,1,0
13.61397119,15.78296034,12.31289128,0,0,1,0,0
13.5854441,15.81883947,12.33260236,1,0,0,0,0
13.5326434,15.95899553,12.63492283,0,0,0,1,0
13.54518592,15.91507525,12.58068647,0,0,1,0,0
13.56262593,15.89388396,12.44913249,1,0,0,0,0
13.53045754,15.96408659,12.38828592,0,1,0,0,0
13.50234755,16.01304448,12.40194921,0,0,0,1,0
13.50681793,16.02548459,12.3693397,0,0,1,0,0
13.49299967,16.04311212,12.39522018,1,0,0,0,0
13.43624756,16.18989371,12.65164356,0,0,0,1,0
13.44544179,16.13633281,12.56394916,0,0,1,0,0
13.48275417,16.06221674,12.43320066,1,0,0,0,0
13.44922962,16.07416336,12.36019609,0,1,0,0,0
13.45831439,16.03818781,12.34116666,0,0,0,1,0
13.45768968,16.01776578,12.35823841,0,0,1,0,0
13.43384867,15.96698333,12.42578601,1,0,0,0,0
13.36781476,16.06341055,12.67300921,0,0,0,1,0
13.42296065,15.88836915,12.47650812,1,0,0,0,0
13.44230402,15.83443953,12.26363351,0,1,0,0,0
13.36501641,16.00642825,12.50393657,0,0,0,1,0
13.39871184,15.89290009,12.39833393,0,0,1,0,0
13.43747655,15.78329346,12.2409523,1,0,0,0,0
13.37273559,15.91846364,12.49691965,0,0,0,1,0
13.33770635,15.88747557,12.67719223,0,0,1,0,0
13.422134,15.67217361,12.46839618,1,0,0,0,0
13.45222044,15.62024615,12.27844264,0,1,0,0,0
13.40329989,15.75809046,12.44851203,0,0,0,1,0
13.41864368,15.68313704,12.36739657,0,0,1,0,0
13.4604196,15.55757919,12.24360033,1,0,0,0,0
13.40187555,15.72048604,12.45257902,0,0,0,1,0
13.38647996,15.74935169,12.63401432,0,0,1,0,0
13.47372069,15.51726213,12.42732291,1,0,0,0,0
13.48324416,15.52697553,12.23765322,0,1,0,0,0
13.42494987,15.67308091,12.44890552,0,0,0,1,0
13.42654079,15.63421116,12.42865191,0,0,1,0,0
13.48145742,15.49285535,12.302873,1,0,0,0,0
13.41528738,15.67210043,12.48493804,0,0,0,1,0
13.41147595,15.71015277,12.70589407,0,0,1,0,0
13.47221687,15.54158092,12.51897019,1,0,0,0,0
13.50773973,15.46096417,12.31455418,0,1,0,0,0
13.46089137,15.61521563,12.50626789,0,0,0,1,0
13.46906505,15.55523704,12.44020753,0,0,1,0,0
13.50163036,15.50494886,12.43625063,1,0,0,0,0
13.45382646,15.61475428,12.7086747,0,0,0,1,0
13.47789155,15.53345731,12.63034224,0,0,1,0,0
13.51780748,15.43938447,12.51679555,1,0,0,0,0
13.51875588,15.50303521,12.43968404,0,1,0,0,0
13.52218553,15.51899272,12.44301836,0,0,0,1,0
13.50775916,15.53983673,12.42556987,0,0,1,0,0
13.51169273,15.52154452,12.41416403,1,0,0,0,0
13.47543011,15.62066619,12.65255065,0,0,0,1,0
13.4934405,15.56392279,12.61120953,0,0,1,0,0
13.56135262,15.40748162,12.45374042,1,0,0,0,0
13.50059305,15.57230341,12.62733726,0,0,0,1,0
13.51453323,15.51962881,12.53829709,0,0,1,0,0
13.55876505,15.4092054,12.41602295,1,0,0,0,0
13.47230844,15.6325843,12.63690215,0,0,0,1,0
13.43733824,15.68200813,12.83750553,0,0,1,0,0
13.50287807,15.4962048,12.59614793,1,0,0,0,0
13.54595574,15.41301188,12.37847794,0,1,0,0,0
13.50058446,15.56020652,12.54842855,0,0,0,1,0
13.50756856,15.52581454,12.48745134,0,0,1,0,0
13.54234066,15.42934222,12.32644304,1,0,0,0,0
13.47896863,15.59225339,12.52699494,0,0,0,1,0
13.45893572,15.6491445,12.71994865,0,0,1,0,0
13.50509003,15.56287076,12.43534401,0,1,0,0,0
13.51464315,15.57595679,12.47783001,0,0,0,1,0
13.47685245,15.70955589,12.62788279,0,0,1,0,0
13.5658498,15.53681483,12.38421896,1,0,0,0,0
13.53312755,15.61331235,12.47241639,0,0,0,1,0
13.48591262,15.77102286,12.58447727,0,0,1,0,0
13.50963267,15.7506055,12.62463118,1,0,0,0,0
13.62485845,15.48016986,12.4428182,0,1,0,0,0
13.60001975,15.55669627,12.54583792,0,0,0,1,0
13.52587704,15.73138676,12.65501716,0,0,1,0,0
13.59175487,15.55888325,12.49127347,1,0,0,0,0
13.5668904,15.6425307,12.54924818,0,0,0,1,0
13.47676176,15.859697,12.68562175,0,0,1,0,0
13.53746274,15.71827342,12.51728693,1,0,0,0,0
13.66600612,15.49263423,12.48233283,0,1,0,0,0
13.60398567,15.68603271,12.66245604,0,0,0,1,0
13.60203086,15.66925386,12.57562687,0,0,1,0,0
13.63533692,15.58651685,12.39578812,1,0,0,0,0
13.60467872,15.73757501,12.53897328,0,0,1,0,0
13.60880343,15.75292595,12.57018158,1,0,0,0,0
13.75803867,15.69953388,12.43829208,0,1,0,0,0
13.74925449,15.72128864,12.51131311,0,0,0,1,0
13.72431142,15.85809883,12.66676522,0,0,1,0,0
13.78914869,15.67105178,12.45850764,1,0,0,0,0
13.75918084,15.73901998,12.5518016,0,0,0,1,0
