x,y,z,a,b,c,d,Is_Falling
14.61785873,14.87967128,8.959855122,0,0,1,0,0
14.66456038,14.89311375,8.700930371,0,1,0,0,0
14.69604463,14.84789342,8.80496901,1,0,0,0,0
14.70934176,14.90701136,9.174646621,0,0,0,1,0
14.72215347,14.90935155,8.893553828,0,1,0,0,0
14.77833108,14.88623148,9.07387243,1,0,0,0,0
14.8430028,14.87773319,9.371402765,0,0,1,0,0
14.87310276,14.96024277,8.966302654,0,1,0,0,0
14.93740221,14.88576474,8.738779638,1,0,0,0,0
14.95259087,14.91661931,9.150054687,0,0,0,1,0
15.0542576,14.88880977,9.378272794,0,0,1,0,0
15.09046847,14.93744683,9.151473399,0,1,0,0,0
15.09258577,14.91659685,9.190843787,1,0,0,0,0
15.18041549,15.06298404,9.50158333,0,0,1,0,0
15.16788368,15.04277543,9.037409951,0,1,0,0,0
15.22680636,15.04012141,8.877358116,1,0,0,0,0
15.24645852,15.11945473,9.253211803,0,0,0,1,0
15.31193542,15.16886313,9.405781135,0,0,1,0,0
15.29879127,15.19582782,9.092106181,0,1,0,0,0
15.29933202,15.23101633,9.195289651,1,0,0,0,0
15.33729041,15.25133439,9.299393589,0,0,1,0,0
15.34965325,15.28283669,8.918121829,0,1,0,0,0
15.33733531,15.30377218,8.784501849,1,0,0,0,0
15.37068131,15.32282585,9.173174052,0,0,0,1,0
15.3902254,15.38154504,9.276615149,0,0,1,0,0
15.4076733,15.44318458,9.132597305,0,1,0,0,0
15.75095995,15.0816229,9.654127585,1,0,0,0,0
15.75948465,15.14920723,9.821499373,0,0,1,0,0
15.78187983,15.1138085,9.572023992,0,1,0,0,0
16.12513109,14.74765749,10.10233515,1,0,0,0,0
16.03379558,14.70502783,10.32236207,0,0,0,1,0
16.02936193,14.79622046,10.31399099,0,0,1,0,0
16.05443586,14.78338904,10.41194085,0,1,0,0,0
16.37263882,14.46898898,10.91671713,1,0,0,0,0
16.37685576,14.43558264,10.77115239,0,0,1,0,0
16.38741906,14.45053647,10.62557257,0,1,0,0,0
16.7089212,14.03987121,11.10186479,1,0,0,0,0
16.66924524,13.91751562,11.38605057,0,0,0,1,0
16.63668041,13.99033102,11.40040401,0,0,1,0,0
16.68440696,14.09897202,11.54442761,0,1,0,0,0
16.68151454,14.07405729,11.4995999,1,0,0,0,0
16.65518392,14.14041364,11.3775104,0,0,1,0,0
16.64717358,14.12339877,11.24923861,0,1,0,0,0
16.71331669,14.12445536,11.38122042,1,0,0,0,0
16.72722641,14.11359091,11.53523113,0,0,0,1,0
16.72874694,14.24079881,11.60346302,0,0,1,0,0
16.69695059,14.19638312,11.62898799,0,1,0,0,0
16.73211737,14.18229254,11.61799767,1,0,0,0,0
16.74626594,14.23298791,11.48864337,0,0,1,0,0
16.76431121,14.21488027,11.40021318,0,1,0,0,0
17.05935855,13.82511403,11.83155682,1,0,0,0,0
16.71763484,14.13290484,11.46595605,0,0,0,1,0
16.70123106,14.16267052,11.46948996,0,0,1,0,0
16.71738207,14.193639,11.4727722,0,1,0,0,0
16.71703933,14.19064728,11.4459586,1,0,0,0,0
16.77701644,14.31994824,11.36007596,0,0,1,0,0
16.78827132,14.27261218,11.19941274,0,1,0,0,0
17.08930641,13.87881943,11.60602377,1,0,0,0,0
16.76316055,14.26606912,11.26805474,0,0,0,1,0
16.76042886,14.37214886,11.30239374,0,0,1,0,0
16.74080348,14.30923786,11.25683088,0,1,0,0,0
16.74568053,14.30664439,11.24501393,1,0,0,0,0
16.81807899,14.53620784,11.14334842,0,0,1,0,0
16.85028019,14.48492243,10.99085663,0,1,0,0,0
17.14491594,14.07743034,11.42885214,1,0,0,0,0
17.09441681,14.17444128,11.61570483,0,0,0,1,0
17.12690308,14.21814569,11.63633832,0,0,1,0,0
17.1130284,14.18655886,11.59985827,0,1,0,0,0
17.40888985,13.81525964,12.02525074,1,0,0,0,0
17.41820075,13.94545158,12.08016176,0,0,1,0,0
17.40331956,13.77560839,11.85999095,0,1,0,0,0
17.72710194,13.44652829,12.3142594,1,0,0,0,0
17.73664183,13.54680361,12.50666463,0,0,0,1,0
17.71561528,13.59752602,12.51170737,0,0,1,0,0
17.70273579,13.57765391,12.44884428,0,1,0,0,0
17.70372811,13.56700732,12.44232223,1,0,0,0,0
17.71945406,13.71855382,12.47810998,0,0,1,0,0
17.72916039,13.65541168,12.34697662,0,1,0,0,0
18.03444834,13.27280787,12.74333389,1,0,0,0,0
17.70996901,13.7702553,12.55745531,0,0,0,1,0
17.69953024,13.78742831,12.56062364,0,0,1,0,0
17.68950717,13.78213079,12.58614054,0,1,0,0,0
17.69458731,13.78961709,12.58283154,1,0,0,0,0
17.69966365,13.87647021,12.63202193,0,0,1,0,0
17.72027773,13.78198176,12.43737071,0,1,0,0,0
17.72098669,13.95687807,12.71752212,0,0,0,1,0
17.44167734,14.42881305,12.39016981,0,0,1,0,0
17.41681558,14.30875756,12.18057612,0,1,0,0,0
17.39849549,14.28861573,12.09735561,1,0,0,0,0
17.0687667,14.78715449,11.8230833,0,0,1,0,0
17.09700026,14.7046461,11.62608922,0,1,0,0,0
17.07763243,14.7439275,11.66096239,0,0,0,1,0
17.10314225,14.85851153,11.81096409,0,0,1,0,0
16.778939,15.19667221,11.33028597,0,1,0,0,0
17.10758029,14.7316693,11.59950753,1,0,0,0,0
17.12178624,14.86207829,11.76063599,0,0,1,0,0
16.80455208,15.21309365,11.30175898,0,1,0,0,0
17.12635461,14.77248033,11.52124697,1,0,0,0,0
17.13880626,14.76046424,11.56571021,0,0,0,1,0
17.15761474,14.86944168,11.73241669,0,0,1,0,0
16.85937395,15.24080827,11.27607795,0,1,0,0,0
17.18039541,14.76904692,11.58362023,1,0,0,0,0
17.18277387,14.84749314,11.68746249,0,0,1,0,0
16.87452157,15.21252775,11.22367429,0,1,0,0,0
17.202028,14.72234903,11.41207731,1,0,0,0,0
17.22089983,14.71561647,11.45304224,0,0,0,1,0
17.22597221,14.80151004,11.59340035,0,0,1,0,0
16.92340122,15.18978275,11.13066016,0,1,0,0,0
17.24485652,14.70991606,11.38311343,1,0,0,0,0
17.23518112,14.78925835,11.56934505,0,0,1,0,0
17.24445035,14.65681497,11.32056777,0,1,0,0,0
17.52884198,14.20735338,11.65703388,1,0,0,0,0
17.55344742,14.32148897,11.91948776,0,0,0,1,0
17.55620136,14.43861158,12.19749527,0,0,1,0,0
17.59001083,14.32323358,12.06676443,0,1,0,0,0
17.90098443,13.96688215,12.54455835,1,0,0,0,0
17.9040514,14.04926769,12.65828481,0,0,1,0,0
17.91277782,13.99528868,12.53829966,0,1,0,0,0
18.23389609,13.66179346,13.0328299,1,0,0,0,0
17.91908347,14.1345948,12.78533542,0,0,0,1,0
17.91562618,14.12520447,12.84005974,0,0,1,0,0
17.91223365,14.09365838,12.81809651,0,1,0,0,0
17.59016532,14.44167201,12.2883296,1,0,0,0,0
17.59760645,14.37674061,12.27121201,0,0,1,0,0
17.58592203,14.27005343,12.14325364,0,1,0,0,0
17.57021335,14.28205499,12.15475668,1,0,0,0,0
17.25685788,14.7872785,11.94455664,0,0,0,1,0
17.24410472,14.79670051,11.99548672,0,0,1,0,0
17.24611063,14.80837541,11.97863057,0,1,0,0,0
16.92656749,15.13180226,11.54918027,1,0,0,0,0
16.90589534,15.11329761,11.5173449,0,0,1,0,0
16.86057496,15.04757585,11.23937656,0,1,0,0,0
17.17009615,14.65807555,11.70853885,1,0,0,0,0
16.85093362,15.11907715,11.4193277,0,0,1,0,0
16.86800165,15.03055535,11.14771392,0,1,0,0,0
16.9060248,15.03204418,11.0537618,1,0,0,0,0
16.58212082,15.47468489,10.74418407,0,0,1,0,0
16.5479159,15.38303474,10.47387498,0,1,0,0,0
16.58992963,15.28449675,10.19587737,1,0,0,0,0
16.57488819,15.38375554,10.39861968,0,0,0,1,0
16.2803736,15.78373589,9.880691533,0,1,0,0,0
16.27951128,15.63851514,9.705378373,0,0,1,0,0
16.27535757,15.64080783,9.600686396,0,1,0,0,0
16.0037369,16.00008196,9.052212562,1,0,0,0,0
15.99679447,15.99160681,9.098646242,0,0,0,1,0
15.99116947,16.01097621,9.044487064,0,0,1,0,0
15.98748991,16.01802542,9.012611672,0,1,0,0,0
16.02847029,16.04215019,9.014060752,1,0,0,0,0
16.02530285,16.10907302,8.957885654,0,0,1,0,0
15.98561595,16.14318515,8.812098925,0,1,0,0,0
16.0269824,16.13238413,8.702354167,1,0,0,0,0
16.03797046,16.11546727,8.728110541,0,0,0,1,0
16.03665078,16.10431182,8.672680587,0,0,1,0,0
16.00759793,16.0862981,8.609245492,0,1,0,0,0
16.00042342,16.21091348,8.753499251,0,0,1,0,0
16.00111656,16.08654551,8.519143183,0,1,0,0,0
16.05089284,16.17915117,8.925440496,0,0,0,1,0
15.71860631,16.62865255,8.625046513,0,0,1,0,0
15.75612671,16.57305374,8.357653398,0,1,0,0,0
15.73163711,16.65307424,8.595911034,0,0,1,0,0
15.72106972,16.6699593,8.567906867,0,1,0,0,0
15.74499792,16.69685141,8.677226625,0,0,0,1,0
15.75425714,16.78275762,8.889836761,0,0,1,0,0
15.70318631,16.74835362,8.914024872,0,1,0,0,0
16.02526659,16.26243295,9.116750289,1,0,0,0,0
16.01719087,16.3184969,9.324536803,0,0,1,0,0
16.01006554,16.23533623,9.087280924,0,1,0,0,0
15.98583188,16.31851055,9.446239892,0,0,0,1,0
15.93173072,16.37703603,9.660940233,0,0,1,0,0
15.92736012,16.35537162,9.577961478,0,0,1,0,0
15.91150384,16.21311209,9.414293054,0,1,0,0,0
16.24522038,15.88746496,9.924931494,1,0,0,0,0
16.2020116,15.96879581,10.16579662,0,0,1,0,0
16.18171382,15.85094067,9.999629403,0,1,0,0,0
16.54370164,15.47527251,10.57741023,1,0,0,0,0
16.49418325,15.44654882,10.61695778,0,1,0,0,0
16.47683401,15.47583197,10.57926928,0,0,0,1,0
16.48152052,15.48094562,10.60304017,0,0,1,0,0
16.48900313,15.48187452,10.6281627,0,1,0,0,0
16.50904093,15.45461446,10.6543045,0,0,1,0,0
16.48605595,15.46663643,10.65323481,0,1,0,0,0
16.47199502,15.50801682,10.57379036,0,0,0,1,0
16.49081214,15.47867954,10.60771137,0,0,1,0,0
16.49000774,15.46620453,10.58607596,0,1,0,0,0
16.82043261,15.02956332,10.87623757,1,0,0,0,0
16.80258853,15.06603837,11.16321211,0,0,1,0,0
16.7744893,14.9519009,10.77799233,0,1,0,0,0
17.10510706,14.49831402,11.0807997,1,0,0,0,0
17.10939247,14.68730903,11.34628722,0,0,0,1,0
16.7966062,15.10669112,11.07494766,0,0,1,0,0
16.80032625,15.03337697,10.90115139,0,1,0,0,0
16.82109736,15.09168474,11.13386734,0,0,1,0,0
16.81018898,14.98319799,10.80815779,0,1,0,0,0
16.81940633,15.09726707,10.88665795,0,0,0,1,0
16.83073567,15.06575456,10.88501814,0,0,1,0,0
16.87873568,15.13823973,10.75872181,0,1,0,0,0
16.88253854,15.13497092,10.73646136,1,0,0,0,0
16.89753035,15.09788797,10.7400741,0,0,1,0,0
16.94050063,15.14140329,10.61222806,0,1,0,0,0
16.60576693,15.6750561,10.36878501,0,0,0,1,0
16.62704956,15.7446593,10.59902759,0,0,1,0,0
16.46892019,15.58160528,10.33013226,0,1,0,0,0
16.79113788,15.13143637,10.6100293,1,0,0,0,0
16.79911968,15.20613806,10.85701798,0,0,1,0,0
16.75751867,15.16051122,10.63052667,0,1,0,0,0
16.76743375,15.1679565,10.61863537,1,0,0,0,0
16.75947826,15.19659092,10.57693825,0,0,0,1,0
16.76512185,15.1810371,10.55474963,0,0,1,0,0
16.7588285,15.15204477,10.66059185,0,1,0,0,0
16.41583287,15.46231821,10.17507957,1,0,0,0,0
16.42320086,15.44856131,10.15055459,0,0,1,0,0
16.44303098,15.42621131,10.23774628,0,1,0,0,0
16.08857768,15.73098156,9.745648443,1,0,0,0,0
16.07672198,15.75228854,9.741681232,0,0,0,1,0
16.05531048,15.79367194,9.730437754,0,0,1,0,0
16.0555022,15.77489919,9.691191794,0,1,0,0,0
16.02335442,15.63672582,9.529413265,1,0,0,0,0
16.01559353,15.71499268,9.753290868,0,0,1,0,0
16.02878648,15.5485964,9.498428744,0,1,0,0,0
15.98803423,15.41157112,9.347702056,1,0,0,0,0
15.93550465,15.56042972,9.691532805,0,0,0,1,0
15.60314258,16.03973686,9.458211319,0,0,1,0,0
15.59812909,15.9807085,9.225630301,0,1,0,0,0
15.51510449,15.87865698,9.442097946,1,0,0,0,0
15.50968815,15.80253669,9.397452512,0,0,1,0,0
15.51077615,15.74552214,9.152089754,0,1,0,0,0
15.61495773,15.69034243,9.233965869,1,0,0,0,0
15.27573427,16.22459749,9.015205922,0,0,0,1,0
15.27416177,16.25719492,9.016494839,0,0,1,0,0
15.30178338,16.21135687,9.002731362,0,1,0,0,0
15.25900293,16.19442312,9.12928358,1,0,0,0,0
15.26210381,16.11906007,9.109618066,0,0,1,0,0
15.25967031,16.07734232,8.891722917,0,1,0,0,0
15.17854783,16.09267808,8.999266094,1,0,0,0,0
15.18221074,16.30592995,9.251688209,0,0,0,1,0
15.15548019,16.34643932,9.243612002,0,0,1,0,0
15.15183748,16.3873653,9.189374004,0,1,0,0,0
15.14181495,16.51650682,9.330878915,1,0,0,0,0
15.1525741,16.43768481,9.277570044,0,0,1,0,0
15.14011978,16.35400864,9.017794078,0,1,0,0,0
15.06349081,16.37511156,9.156518233,1,0,0,0,0
15.06466114,16.60809948,9.363407881,0,0,0,1,0
15.07423445,16.62690887,9.356788714,0,0,1,0,0
14.89085096,16.58218653,9.385858907,0,1,0,0,0
14.86191176,16.68429849,9.426920754,1,0,0,0,0
14.87728794,16.60772583,9.390939995,0,0,1,0,0
14.90632907,16.49229971,9.130074376,0,1,0,0,0
14.82852447,16.53603982,9.243406428,1,0,0,0,0
14.8595881,16.76257255,9.419209254,0,0,0,1,0
14.87766323,16.78677761,9.412826698,0,0,1,0,0
14.87288645,16.79843265,9.427198734,0,1,0,0,0
14.91794894,16.9748528,9.551076146,0,0,1,0,0
14.96236381,16.7979522,9.267310924,0,1,0,0,0
14.92242928,16.70315062,9.102371261,1,0,0,0,0
14.91696863,16.88492991,9.399113706,0,0,0,1,0
14.98124866,17.04073538,9.477306827,0,0,1,0,0
15.00660141,16.92502647,9.274160377,0,1,0,0,0
14.92245173,16.96091073,9.348399238,1,0,0,0,0
14.97919465,17.06307013,9.401186523,0,0,1,0,0
15.01069671,16.91323165,9.123011493,0,1,0,0,0
14.94781126,16.87031656,9.050740787,1,0,0,0,0
14.93579878,16.98145849,9.362723783,0,0,0,1,0
14.97057021,17.02266757,9.392352703,0,0,1,0,0
14.80826518,16.87814073,9.224004924,0,1,0,0,0
14.76991067,16.88107171,9.324025733,1,0,0,0,0
14.82964389,16.97140544,9.383359041,0,0,1,0,0
14.8765195,16.80802436,9.100949515,0,1,0,0,0
14.84046102,16.70946883,8.977284294,1,0,0,0,0
15.00892097,16.90458638,9.233526008,0,0,0,1,0
15.0668549,16.99006888,9.31003078,0,0,1,0,0
14.88816133,16.84268993,9.135608921,0,1,0,0,0
14.80755784,16.86499236,9.233906702,1,0,0,0,0
14.87707558,16.93526598,9.320052315,0,0,1,0,0
14.58216044,16.7564222,9.211048008,0,1,0,0,0
14.51118512,16.68322122,9.062650772,1,0,0,0,0
14.49486591,16.8429484,9.361417455,0,0,0,1,0
14.50460158,16.8404029,9.351251726,0,0,1,0,0
14.3043527,16.81104782,9.366483866,0,1,0,0,0
14.28509841,16.82814705,9.365083095,1,0,0,0,0
14.29068325,16.79328955,9.273404227,0,0,1,0,0
14.3115012,16.6609594,9.084204575,0,1,0,0,0
14.24110021,16.66768477,9.177334857,1,0,0,0,0
14.29912651,16.80503452,9.394107026,0,0,0,1,0
14.30138415,16.80066501,9.40070032,0,0,1,0,0
14.10781831,16.76218758,9.429163897,0,1,0,0,0
14.13018943,16.71500052,9.402129533,1,0,0,0,0
14.12904971,16.68623014,9.331519571,0,0,1,0,0
14.15297551,16.56114675,9.13902776,0,1,0,0,0
14.27283947,16.60312366,9.196153097,1,0,0,0,0
14.3236165,16.7533883,9.417145035,0,0,0,1,0
14.32351749,16.75359674,9.43935989,0,0,1,0,0
14.32234009,16.75104425,9.452660294,0,1,0,0,0
14.30949837,16.76171893,9.460885031,1,0,0,0,0
14.31272832,16.72292355,9.369422123,0,0,1,0,0
14.33669595,16.60595414,9.166711908,0,1,0,0,0
14.46756479,16.6466958,9.233724804,1,0,0,0,0
14.51540319,16.78458037,9.421475011,0,0,0,1,0
14.50821609,16.7857676,9.422587891,0,0,1,0,0
14.6346921,16.77438136,9.293205929,0,1,0,0,0
14.64437434,16.74755996,9.311436104,1,0,0,0,0
14.64968968,16.70445309,9.220107335,0,0,1,0,0
14.47419989,16.55658747,9.030733528,0,1,0,0,0
14.58686976,16.60730087,9.108349509,1,0,0,0,0
14.6419158,16.73035979,9.329508643,0,0,0,1,0
14.63910667,16.73430081,9.346915829,0,0,1,0,0
14.64420955,16.71394276,9.303554105,0,1,0,0,0
14.63706725,16.74979884,9.298198134,1,0,0,0,0
14.64824624,16.69189675,9.22054204,0,0,1,0,0
14.67212384,16.57206182,9.008361031,0,1,0,0,0
14.79061755,16.61269428,9.084351265,1,0,0,0,0
14.82278695,16.78208746,9.276297687,0,0,0,1,0
14.82774002,16.79126492,9.271261303,0,0,1,0,0
14.83217362,16.79920607,9.269282685,0,1,0,0,0
14.82840897,16.80325582,9.238796335,1,0,0,0,0
14.83498841,16.73727431,9.173594692,0,0,1,0,0
14.85145587,16.60433976,8.950435444,0,1,0,0,0
14.76697608,16.63322784,9.02531763,1,0,0,0,0
14.81665276,16.78185349,9.218075916,0,0,0,1,0
14.81704869,16.78218342,9.218596919,0,0,1,0,0
14.81393459,16.77228656,9.220611471,0,1,0,0,0
14.8165724,16.77906868,9.204901866,1,0,0,0,0
14.82105225,16.72562456,9.121679323,0,0,1,0,0
14.65127081,16.56748844,8.962685418,0,1,0,0,0
14.78097758,16.59094366,9.016258931,1,0,0,0,0
14.82895231,16.73558953,9.225891738,0,0,0,1,0
14.82786411,16.72417767,9.219038597,0,0,1,0,0
14.83938649,16.71725656,9.197107031,0,1,0,0,0
14.85624601,16.69496273,9.199786833,1,0,0,0,0
14.85801623,16.65384477,9.110682014,0,0,1,0,0
14.68715137,16.4924199,8.944170549,0,1,0,0,0
14.65364502,16.69235544,9.261003777,0,0,0,1,0
14.71274444,16.78622989,9.359649425,0,0,1,0,0
14.68069738,16.63597989,9.057391029,0,1,0,0,0
14.60933931,16.63578524,9.164075699,1,0,0,0,0
14.66843858,16.73257928,9.274760567,0,0,1,0,0
14.70411528,16.55967696,8.984456217,0,1,0,0,0
14.64531912,16.45627915,8.860466878,1,0,0,0,0
14.61088809,16.62415115,9.160287844,0,0,0,1,0
14.66323157,16.72440013,9.303882113,0,0,1,0,0
14.4880247,16.58522906,9.1129792,0,1,0,0,0
14.42273825,16.60469883,9.209303291,1,0,0,0,0
14.47911506,16.6936018,9.341862066,0,0,1,0,0
14.31501073,16.48503206,9.062466354,0,1,0,0,0
14.25675553,16.3898022,8.925822197,1,0,0,0,0
14.22899304,16.56629388,9.209724559,0,0,0,1,0
14.27743363,16.66240322,9.332693755,0,0,1,0,0
14.30817198,16.54879712,9.128449587,0,1,0,0,0
