x,y,z,a,b,c,d,Is_Falling
14.62433674,14.5861135,11.62816508,0,1,0,0,0
14.65956467,14.5943381,11.57868372,1,0,0,0,0
14.72059861,14.62883515,11.62974046,0,0,1,0,0
14.72747738,14.61957806,11.3128558,1,0,0,0,0
14.77121706,14.64771067,11.49690037,0,0,1,0,0
14.85598591,14.58471271,11.78280247,0,0,0,1,0
14.85938141,14.60312123,11.63754441,0,1,0,0,0
14.88023954,14.6901787,11.61919659,1,0,0,0,0
15.07057773,14.69186057,11.91584277,0,0,1,0,0
15.05716056,14.67740884,11.72531043,0,1,0,0,0
15.14027217,14.66317979,11.50558924,1,0,0,0,0
15.33146152,14.70453522,11.75832162,0,0,1,0,0
15.43070992,14.65900926,12.13911813,0,0,0,1,0
15.38108789,14.59755272,11.93369655,0,1,0,0,0
15.47527826,14.61689169,12.04301143,1,0,0,0,0
15.59293677,14.54662193,12.25479668,0,0,1,0,0
15.57280654,14.51650484,12.01463067,0,1,0,0,0
15.65238886,14.53681637,11.79008638,1,0,0,0,0
15.72272715,14.57416053,11.99448751,0,0,1,0,0
15.85565622,14.53559679,12.29627203,0,0,0,1,0
15.82418046,14.51329042,12.07045887,0,1,0,0,0
15.94263783,14.55898298,12.2525896,1,0,0,0,0
15.98003738,14.52107627,12.4419415,0,0,1,0,0
15.93038058,14.51976634,12.25055495,0,1,0,0,0
15.97989045,14.55294807,12.0347119,1,0,0,0,0
16.02615057,14.62603696,12.35003684,0,0,0,1,0
16.02771248,14.49911133,12.32803747,0,1,0,0,0
16.08018469,14.48268513,12.11893571,1,0,0,0,0
16.12908822,14.5196008,12.31407783,0,0,1,0,0
16.08336732,14.48069415,12.10474185,0,1,0,0,0
16.16410938,14.50192883,11.91299917,1,0,0,0,0
16.23276133,14.51706276,12.05575186,0,0,1,0,0
16.29694397,14.50380048,12.39664178,0,0,0,1,0
16.25889575,14.51181457,12.19791011,1,0,0,0,0
16.30202709,14.50755209,12.39219419,0,0,1,0,0
16.20405445,14.60625155,12.26967805,0,1,0,0,0
16.14847727,14.58665914,12.06639125,1,0,0,0,0
16.14834552,14.60938558,11.93463647,0,0,1,0,0
16.25028103,14.72864515,12.27874239,0,0,0,1,0
16.18788507,14.68344456,12.20994508,0,1,0,0,0
16.20580429,14.69330077,12.18366175,0,0,1,0,0
16.24598179,14.7897412,12.23264883,0,1,0,0,0
16.18929164,14.77794541,12.2056003,1,0,0,0,0
16.19940029,14.78299031,12.17914439,0,0,1,0,0
16.21725536,14.79523089,12.16086744,0,0,0,1,0
16.2196636,14.87814837,12.17510157,0,1,0,0,0
16.19505688,14.86746603,12.02693005,1,0,0,0,0
16.21558522,14.89125342,12.00911686,0,0,1,0,0
16.29844475,14.92454324,12.02373603,1,0,0,0,0
16.27498544,14.94510637,12.23110779,0,0,0,1,0
16.31175979,14.91323294,11.93434186,1,0,0,0,0
16.38777904,14.93649388,12.13351759,0,0,1,0,0
16.36889509,14.94598207,12.1203512,1,0,0,0,0
16.36929859,14.9475796,12.12311932,0,0,1,0,0
16.44312918,15.00470795,12.43826309,0,0,0,1,0
16.28880474,15.02946741,12.33257702,0,1,0,0,0
16.30786896,15.01194238,12.1767533,1,0,0,0,0
16.26662129,15.0034836,12.05073396,0,0,1,0,0
16.18146184,15.0373277,12.03920601,0,1,0,0,0
16.1989796,15.04076558,11.87807848,1,0,0,0,0
16.28869972,14.90820606,12.15618227,0,0,0,1,0
16.16947335,14.99820494,12.10588974,0,1,0,0,0
16.17728236,14.98910854,11.93219877,1,0,0,0,0
16.12156039,14.93487039,11.82104824,0,0,1,0,0
16.15911947,15.03802533,11.83600823,1,0,0,0,0
16.13014998,15.06139268,11.84245045,0,0,1,0,0
15.96183272,15.38970244,11.86670694,0,0,0,1,0
15.97371289,15.43270313,11.84319215,1,0,0,0,0
15.93508874,15.41507689,11.85319965,0,0,1,0,0
15.82718409,15.42745038,11.30126209,0,1,0,0,0
15.9011428,15.41807907,11.3462089,1,0,0,0,0
15.84330997,15.41647444,11.52417692,0,0,1,0,0
15.82825213,15.33877868,11.62443033,0,0,0,1,0
15.7589937,15.41901508,11.51507311,0,1,0,0,0
15.75121978,15.42324263,11.26964324,1,0,0,0,0
15.68516443,15.46193765,11.43695644,0,0,1,0,0
15.61813013,15.54187312,11.23207355,0,1,0,0,0
15.60879001,15.56701716,11.25596187,1,0,0,0,0
15.58869795,15.62460943,11.25722031,0,0,1,0,0
15.47533112,15.66910756,11.09820889,0,0,0,1,0
15.48984346,15.70339672,11.0938618,0,1,0,0,0
15.4906622,15.72240488,11.08254697,1,0,0,0,0
15.50369067,15.7269533,11.03916581,0,0,1,0,0
15.52313514,15.73578645,11.0310387,0,1,0,0,0
15.52153507,15.76186227,11.03486297,1,0,0,0,0
15.48222955,15.84513755,10.92787062,0,0,1,0,0
15.62908672,15.91778495,11.21715836,0,0,0,1,0
15.61946022,15.94888142,11.23276196,1,0,0,0,0
15.6234239,15.96811408,11.20614986,0,0,1,0,0
15.56411136,16.0113079,11.12560116,0,1,0,0,0
15.56943943,16.00864869,11.11482271,0,0,1,0,0
15.76080858,15.5435025,11.22629662,0,0,0,1,0
15.69379252,15.57503033,11.15239781,0,1,0,0,0
15.74420287,15.58441719,11.01104132,1,0,0,0,0
15.82005295,15.5385977,11.38912288,0,0,1,0,0
15.74976308,15.58180238,11.32578192,0,1,0,0,0
15.787593,15.64099608,11.13589366,1,0,0,0,0
15.81240059,15.63654763,10.99557515,0,0,1,0,0
15.89114475,15.62365851,11.26674746,0,0,0,1,0
15.82258865,15.65247914,11.17330182,0,1,0,0,0
15.89025424,15.62292529,11.03336441,1,0,0,0,0
15.96490258,15.52945185,11.21106081,0,0,1,0,0
15.89119015,15.56973172,11.10859654,0,1,0,0,0
15.9369975,15.50472981,10.96384946,1,0,0,0,0
16.06285155,15.43273975,10.97694062,0,0,1,0,0
16.23176202,15.26685747,11.0667983,0,0,0,1,0
16.20070487,15.30348952,10.99749683,0,1,0,0,0
16.22838121,15.28564041,10.89825436,1,0,0,0,0
16.27696794,15.27947921,11.0460149,0,0,1,0,0
16.23955436,15.25928972,10.95665696,0,1,0,0,0
16.27312265,15.24989852,10.85135613,1,0,0,0,0
16.20252014,15.09553507,10.66786998,0,0,1,0,0
16.28571824,15.08463593,10.85140027,0,0,0,1,0
16.28679564,15.07133045,10.61494488,0,1,0,0,0
16.34309604,15.04703422,10.67430668,1,0,0,0,0
16.32613144,15.05120846,10.66579285,0,0,1,0,0
16.28935742,15.15002072,10.45635958,0,1,0,0,0
16.3193401,15.12055695,10.65494824,0,0,1,0,0
16.33843276,15.20022555,10.83538591,0,0,0,1,0
16.29742688,15.24578586,10.67869566,0,1,0,0,0
16.36071717,15.22613755,10.71895391,1,0,0,0,0
16.32270967,15.204797,10.85565386,0,0,1,0,0
16.24497866,15.33296395,10.6592757,0,1,0,0,0
16.22004522,15.31644629,10.48757693,1,0,0,0,0
16.23951912,15.32941414,10.67579361,0,0,1,0,0
16.32181434,15.37870191,10.87502067,0,0,0,1,0
16.25793726,15.4512329,10.70884692,0,1,0,0,0
16.33463561,15.40467518,10.81015404,1,0,0,0,0
16.29977276,15.48071715,10.906522,0,0,1,0,0
16.21757443,15.54746637,10.75397457,0,1,0,0,0
16.12643654,15.66120519,10.69108257,1,0,0,0,0
16.11136368,15.67370878,10.88196666,0,0,1,0,0
16.26991597,15.74682382,11.15164748,0,0,0,1,0
16.21957091,15.76054142,10.96663092,0,1,0,0,0
16.26660617,15.75863913,11.06765472,1,0,0,0,0
16.16956169,15.77549512,11.1570607,0,0,1,0,0
16.10577479,15.83509775,11.03528018,0,1,0,0,0
16.03806097,15.82790877,10.86248784,1,0,0,0,0
16.05818936,15.86139854,11.06547036,0,0,1,0,0
16.062945,15.84603097,11.20252743,0,0,0,1,0
16.06093117,15.8335697,11.02576656,0,1,0,0,0
16.08739889,15.87916005,11.07674209,1,0,0,0,0
16.11329266,15.90241004,11.07455513,0,0,1,0,0
16.05025945,15.82255975,10.84679048,0,1,0,0,0
16.10088664,15.80634045,10.88311616,1,0,0,0,0
16.05962362,15.84934536,11.0200294,0,0,1,0,0
16.13379288,15.86213892,11.10847951,0,0,0,1,0
16.17582226,15.76744644,11.14440993,0,1,0,0,0
16.15942394,15.76822343,11.16621307,1,0,0,0,0
16.15685465,15.75511274,11.17186455,0,0,1,0,0
16.01653701,15.72706463,10.88190529,0,1,0,0,0
16.07691193,15.6977209,10.91263517,1,0,0,0,0
16.00166682,15.78209662,11.05849607,0,0,1,0,0
16.00637546,15.7874099,11.12771197,0,0,0,1,0
16.03516207,15.75983063,11.10214856,0,1,0,0,0
16.03380288,15.75951531,11.11997381,1,0,0,0,0
16.01771744,15.82429931,11.15571773,0,0,1,0,0
15.81008333,15.76354243,10.78540919,0,1,0,0,0
15.87257855,15.72593178,10.85714094,1,0,0,0,0
15.83045275,15.7819123,10.98795468,0,0,1,0,0
15.8820492,15.831445,11.08328644,0,0,0,1,0
15.88430702,15.80941501,11.06976567,0,1,0,0,0
15.85766197,15.85017783,11.057187,1,0,0,0,0
15.81215536,15.91180655,11.07626219,0,0,1,0,0
15.78613153,15.87178012,10.89764882,0,1,0,0,0
15.83856383,15.8568241,10.92650143,1,0,0,0,0
15.8118207,15.90546541,11.05008645,0,0,1,0,0
15.76546605,15.94541628,11.11753865,0,0,0,1,0
15.7531832,15.96166091,11.09175215,0,1,0,0,0
15.75953976,15.96052725,11.09377458,1,0,0,0,0
15.72360764,15.98444555,11.12045325,0,0,1,0,0
15.67787564,15.92840435,10.86027769,0,1,0,0,0
15.70893421,15.96404835,10.92199858,1,0,0,0,0
15.6758227,15.97997238,11.05552343,0,0,1,0,0
15.6690522,16.01166557,11.13554315,0,0,0,1,0
15.61936716,16.05072343,11.11294547,0,1,0,0,0
15.59795053,16.09730101,11.10293104,1,0,0,0,0
15.56062525,16.15637339,11.04880575,0,0,1,0,0
15.54797637,16.08871541,10.78489979,0,1,0,0,0
15.57532892,16.12005495,10.82322502,1,0,0,0,0
15.47834151,16.23996545,10.92686067,0,0,1,0,0
15.47031022,16.20489389,10.97543365,0,0,0,1,0
15.47625574,16.11556861,11.04735602,0,1,0,0,0
15.46346305,16.15374845,11.01563776,1,0,0,0,0
15.42139928,16.16046839,10.99900395,0,0,1,0,0
15.38352127,16.09922787,10.746715,0,1,0,0,0
15.413409,16.13293018,10.76925545,1,0,0,0,0
15.34385856,16.1820279,10.89830636,0,0,1,0,0
15.3341372,16.15683653,10.97410712,0,0,0,1,0
15.31962907,16.09878082,11.04607622,0,1,0,0,0
15.29416638,16.15068396,11.03275668,1,0,0,0,0
15.25919061,16.1576422,11.04127592,0,0,1,0,0
15.30157691,16.11521082,10.73988694,0,1,0,0,0
15.35237407,16.11549037,10.81547353,1,0,0,0,0
15.23176621,16.25383936,10.92172683,0,0,1,0,0
15.23144516,16.24275258,11.00124166,0,0,0,1,0
15.16833372,16.26291674,11.02336043,0,1,0,0,0
15.17288324,16.26910925,10.99324525,1,0,0,0,0
15.14276374,16.29516134,10.98640224,0,0,1,0,0
15.15513683,16.17221969,10.76854226,0,1,0,0,0
15.23688056,16.17168563,10.833403,1,0,0,0,0
15.15844999,16.24747358,10.96159504,0,0,1,0,0
15.16438842,16.20728272,11.10575277,0,0,0,1,0
15.11069368,16.2145961,11.1270291,0,1,0,0,0
15.12561471,16.17722121,11.17731431,1,0,0,0,0
15.19508063,16.05538288,11.19903642,0,0,1,0,0
15.22093547,15.97161728,10.96367995,0,1,0,0,0
15.2506794,16.08953535,10.93176668,1,0,0,0,0
15.1619798,16.15770894,11.19947768,0,0,0,1,0
15.19441471,16.10914207,11.03723681,0,1,0,0,0
15.27765118,16.11539429,11.0675666,1,0,0,0,0
15.26034893,16.06771492,11.22585654,0,0,1,0,0
15.28185484,16.0328217,11.07833525,0,1,0,0,0
15.34638821,15.98711405,10.88810785,1,0,0,0,0
15.33532566,16.085094,10.98063469,0,0,1,0,0
15.25142133,16.15396083,11.22196928,0,0,0,1,0
15.28737632,16.08053096,11.0747527,0,1,0,0,0
15.30585597,16.07315767,11.19424545,1,0,0,0,0
15.22458957,16.11630418,11.29379623,0,0,1,0,0
15.26908417,16.04225845,11.15336939,0,1,0,0,0
15.35048861,15.98204776,10.9279439,1,0,0,0,0
15.36699823,16.1032066,11.07765112,0,0,1,0,0
15.26226265,16.2083987,11.32918905,0,0,0,1,0
15.28373818,16.18046849,11.18589722,0,1,0,0,0
15.32952711,16.26088103,11.19326788,1,0,0,0,0
15.28903606,16.30369004,11.35542083,0,0,1,0,0
15.31939682,16.24702088,11.1993724,0,1,0,0,0
15.41795521,16.16465553,10.95247779,1,0,0,0,0
15.44550471,16.2580139,11.1450667,0,0,1,0,0
15.35322617,16.36705913,11.34788269,0,0,0,1,0
15.2995526,16.31611701,11.14293541,0,1,0,0,0
15.33366478,16.35158403,11.18671813,1,0,0,0,0
15.27157154,16.40888389,11.36512951,0,0,1,0,0
15.36376552,16.34062959,11.14728859,1,0,0,0,0
15.37994162,16.33959578,11.31865361,0,0,1,0,0
15.27101338,16.46638144,11.52521648,0,0,0,1,0
15.29093211,16.43204924,11.36407655,0,1,0,0,0
15.3515327,16.40767337,11.41218926,1,0,0,0,0
15.31528939,16.4108618,11.50793521,0,0,1,0,0
15.35695761,16.37530697,11.39442021,0,1,0,0,0
15.45154495,16.28561583,11.18504482,1,0,0,0,0
15.43454514,16.35587165,11.33218487,0,0,1,0,0
15.37173738,16.40149719,11.54607426,0,0,0,1,0
15.4372503,16.32832073,11.37741082,0,1,0,0,0
15.50123647,16.29291725,11.40674648,1,0,0,0,0
15.45809903,16.35449713,11.53362615,0,0,1,0,0
15.49424837,16.20029409,11.39026614,0,1,0,0,0
15.58681395,16.11216568,11.14845212,1,0,0,0,0
15.60843783,16.13690209,11.3110083,0,0,1,0,0
15.54163166,16.20087348,11.56075069,0,0,0,1,0
15.58485711,16.10097552,11.40690746,0,1,0,0,0
15.64413672,16.05085564,11.43414728,1,0,0,0,0
15.62735711,16.07870006,11.52840309,0,0,1,0,0
15.67924452,15.94048938,11.36499342,0,1,0,0,0
15.75720914,15.8668479,11.10161623,1,0,0,0,0
15.81522791,15.97369613,11.2622314,0,0,1,0,0
15.76642515,16.04463427,11.488847,0,0,0,1,0
15.82182598,15.91577836,11.30234123,0,1,0,0,0
15.8177562,15.91309259,11.27040735,1,0,0,0,0
15.79561276,15.83368444,11.13182442,0,1,0,0,0
15.9080992,15.67872256,10.90678016,1,0,0,0,0
15.90540462,15.77886397,10.96013875,0,0,1,0,0
15.84832104,15.85253376,11.17914728,0,0,0,1,0
15.84617802,15.74041671,11.03298212,0,1,0,0,0
15.87515941,15.72699254,10.99115267,1,0,0,0,0
15.86826665,15.74227065,11.09377482,0,0,1,0,0
15.91738792,15.61566166,10.93632869,0,1,0,0,0
15.92586309,15.62118757,10.92756874,0,0,0,1,0
15.91527786,15.58511427,10.94132614,0,1,0,0,0
15.88918251,15.51620541,11.09152232,0,0,1,0,0
15.96686921,15.39723633,11.0618443,1,0,0,0,0
